id,duration,protocol_type,service,flag,src_bytes,classN,classA
112978,0,tcp,http,SF,241,1,0
112979,0,tcp,http,SF,228,1,0
112980,1419,udp,other,SF,146,1,0
112984,9769,tcp,telnet,SF,106,1,0
112985,0,tcp,smtp,SF,5612,1,0
112986,0,udp,domain_u,SF,46,1,0
112988,0,tcp,http,SF,333,1,0
112989,0,udp,domain_u,SF,44,1,0
112991,0,tcp,http,SF,221,1,0
112992,0,udp,domain_u,SF,44,1,0
112993,0,tcp,http,SF,218,1,0
112994,0,tcp,http,SF,215,1,0
112998,0,tcp,http,SF,343,1,0
113003,11540,tcp,IRC,RSTR,1726,1,0
113010,0,udp,domain_u,SF,45,1,0
113016,0,tcp,http,SF,232,1,0
113017,0,tcp,http,SF,246,1,0
113019,0,tcp,http,SF,304,1,0
113020,0,tcp,IRC,SF,66,1,0
113021,27,tcp,ftp,SF,1459,1,0
113025,0,tcp,http,SF,165,1,0
113028,0,tcp,ftp_data,SF,8766,1,0
113030,0,udp,domain_u,SF,42,1,0
113031,0,udp,domain_u,SF,46,1,0
113032,0,tcp,http,SF,210,1,0
113033,0,udp,domain_u,SF,44,1,0
113034,0,tcp,http,SF,205,1,0
113035,0,tcp,http,SF,280,1,0
113036,4011,udp,other,SF,147,1,0
113038,0,tcp,http,SF,210,1,0
113041,0,tcp,http,SF,216,1,0
113045,0,tcp,http,SF,218,1,0
113047,0,tcp,http,SF,325,1,0
113049,0,tcp,http,SF,149,1,0
113051,0,tcp,http,SF,319,1,0
113057,0,tcp,finger,SF,7,1,0
113058,0,tcp,http,SF,314,1,0
113061,0,tcp,ftp_data,SF,29,1,0
113062,0,udp,domain_u,SF,46,1,0
113063,0,tcp,http,SF,286,1,0
113064,0,tcp,smtp,SF,1217,1,0
113065,0,tcp,http,REJ,0,1,0
113067,1923,udp,other,SF,146,1,0
113068,0,tcp,http,SF,199,1,0
113069,0,tcp,smtp,SF,1626,1,0
113070,0,tcp,smtp,SF,1136,1,0
113074,0,tcp,http,SF,213,1,0
113075,0,tcp,http,SF,295,1,0
113076,0,tcp,http,SF,320,1,0
113078,0,udp,domain_u,SF,44,1,0
113079,0,tcp,http,SF,281,1,0
113081,0,tcp,http,SF,202,1,0
113082,1,tcp,smtp,SF,766,1,0
113085,0,tcp,smtp,SF,1468,1,0
113086,0,tcp,smtp,SF,961,1,0
113089,0,udp,domain_u,SF,46,1,0
113091,0,tcp,http,SF,233,1,0
113092,0,tcp,http,SF,211,1,0
113093,0,tcp,ftp_data,SF,4892,1,0
113094,0,udp,domain_u,SF,44,1,0
113096,0,tcp,http,SF,296,1,0
113099,0,tcp,ftp_data,SF,10272,1,0
113101,0,tcp,http,SF,366,1,0
113102,0,udp,domain_u,SF,43,1,0
113103,1,tcp,smtp,SF,1098,1,0
113104,0,tcp,http,SF,213,1,0
113107,0,udp,domain_u,SF,45,1,0
113110,0,tcp,http,SF,342,1,0
113111,0,tcp,smtp,SF,783,1,0
113112,0,tcp,http,SF,234,1,0
113113,0,tcp,http,SF,239,1,0
113114,3,tcp,smtp,SF,1085,1,0
113115,0,tcp,http,SF,228,1,0
113116,0,tcp,http,SF,285,1,0
113118,0,tcp,http,SF,205,1,0
113120,37,tcp,telnet,SF,854,1,0
113121,0,tcp,http,SF,333,1,0
113122,0,tcp,smtp,SF,1257,1,0
113124,0,tcp,ftp_data,SF,11,1,0
113128,0,tcp,http,SF,279,1,0
113130,0,tcp,http,REJ,0,1,0
113132,0,tcp,http,SF,221,1,0
113134,0,tcp,smtp,REJ,0,1,0
113135,0,tcp,smtp,SF,770,1,0
113136,0,tcp,http,SF,213,1,0
113137,0,tcp,http,SF,222,1,0
113139,0,tcp,http,REJ,0,1,0
113140,2,tcp,smtp,SF,837,1,0
113141,0,tcp,smtp,SF,1067,1,0
113142,0,tcp,smtp,SF,2522,1,0
113143,0,tcp,ftp_data,SF,14189,1,0
113144,0,tcp,http,SF,225,1,0
113145,0,tcp,http,REJ,0,1,0
113147,0,udp,ntp_u,SF,48,1,0
113148,0,icmp,urp_i,SF,78,1,0
113151,0,tcp,http,SF,215,1,0
113152,0,tcp,http,SF,353,1,0
113154,0,tcp,smtp,SF,4170,1,0
113155,0,tcp,ftp_data,SF,641,1,0
113156,0,tcp,http,SF,286,1,0
113159,0,tcp,http,SF,199,1,0
113160,0,tcp,http,SF,302,1,0
113161,0,tcp,smtp,S1,0,1,0
113163,0,tcp,http,SF,308,1,0
113168,0,tcp,http,SF,208,1,0
113169,0,tcp,http,SF,303,1,0
113170,0,tcp,http,SF,284,1,0
113173,0,tcp,smtp,SF,4209,1,0
113176,0,tcp,http,SF,222,1,0
113177,0,tcp,http,SF,251,1,0
113178,0,icmp,urp_i,SF,146,1,0
113181,11180,udp,other,SF,147,1,0
113182,0,tcp,ftp_data,SF,567,1,0
113183,0,tcp,http,SF,339,1,0
113185,0,tcp,http,SF,172,1,0
113187,0,udp,domain_u,SF,45,1,0
113190,0,tcp,http,SF,224,1,0
113191,0,tcp,http,SF,311,1,0
113192,0,tcp,http,S1,209,1,0
113193,4175,udp,other,SF,146,1,0
113199,0,udp,domain_u,SF,46,1,0
113200,0,tcp,http,SF,330,1,0
113202,0,tcp,http,SF,247,1,0
113205,0,tcp,http,REJ,0,1,0
113206,5,tcp,smtp,SF,2774,1,0
113209,0,udp,domain_u,SF,45,1,0
113214,0,tcp,http,SF,235,1,0
113216,0,tcp,http,SF,309,1,0
113218,0,udp,domain_u,SF,43,1,0
113219,0,tcp,http,SF,323,1,0
113220,0,tcp,http,SF,240,1,0
113221,0,tcp,http,SF,336,1,0
113222,0,tcp,http,SF,313,1,0
113224,0,tcp,smtp,SF,984,1,0
113225,0,tcp,http,SF,322,1,0
113226,0,tcp,http,SF,323,1,0
113228,2030,udp,other,SF,145,1,0
113229,0,tcp,http,SF,207,1,0
113230,0,tcp,http,SF,214,1,0
113231,0,udp,domain_u,SF,45,1,0
113232,0,udp,domain_u,SF,46,1,0
113233,0,tcp,http,SF,202,1,0
113235,0,tcp,smtp,SF,124,1,0
113236,0,tcp,http,SF,230,1,0
113238,0,tcp,http,SF,340,1,0
113240,9,tcp,smtp,SF,994,1,0
113242,0,tcp,ftp_data,SF,11376,1,0
113246,0,tcp,http,SF,265,1,0
113248,0,tcp,http,SF,250,1,0
113250,0,tcp,http,SF,141,1,0
113251,0,tcp,http,S0,0,1,0
113252,0,tcp,http,SF,252,1,0
113253,0,udp,other,SF,147,1,0
113254,0,tcp,http,REJ,0,1,0
113255,0,tcp,http,SF,303,1,0
113258,0,tcp,http,SF,216,1,0
113259,0,tcp,http,SF,303,1,0
113261,0,udp,domain_u,SF,42,1,0
113262,0,tcp,http,SF,303,1,0
113264,59,udp,domain_u,SF,42,1,0
113265,27,tcp,ftp,SF,1494,1,0
113266,0,tcp,http,SF,243,1,0
113268,0,tcp,http,REJ,0,1,0
113277,0,tcp,http,SF,292,1,0
113280,0,tcp,http,SF,334,1,0
113282,0,tcp,http,SF,231,1,0
113283,0,tcp,http,SF,0,1,0
113284,0,tcp,other,SF,7280,1,0
113285,0,tcp,http,SF,305,1,0
113286,0,tcp,http,SF,293,1,0
113287,0,tcp,http,SF,277,1,0
113288,0,tcp,http,SF,207,1,0
113290,0,tcp,http,SF,220,1,0
113292,0,tcp,http,SF,211,1,0
113294,0,tcp,smtp,SF,1957,1,0
113295,6401,udp,other,SF,147,1,0
113296,0,tcp,http,SF,309,1,0
113299,0,tcp,http,SF,312,1,0
113300,0,udp,domain_u,SF,73,1,0
113301,0,tcp,smtp,SF,1177,1,0
113310,0,tcp,http,SF,168,1,0
113311,0,tcp,http,SF,240,1,0
113312,0,udp,domain_u,SF,33,1,0
113314,0,tcp,http,SF,163,1,0
113316,0,udp,domain_u,SF,44,1,0
113320,0,udp,domain_u,SF,41,1,0
113321,0,tcp,http,SF,223,1,0
113325,0,udp,domain_u,SF,43,1,0
113326,0,tcp,http,SF,231,1,0
113327,0,tcp,http,SF,264,1,0
113329,0,tcp,http,SF,171,1,0
113331,1,tcp,smtp,SF,905,1,0
113333,0,tcp,http,SF,246,1,0
113337,0,tcp,http,SF,320,1,0
113338,0,tcp,http,SF,296,1,0
113339,0,tcp,http,SF,289,1,0
113340,0,tcp,http,SF,180,1,0
113341,0,tcp,http,SF,270,1,0
113342,2,tcp,smtp,SF,1209,1,0
113345,0,tcp,http,REJ,0,1,0
113347,0,tcp,http,SF,220,1,0
113349,0,tcp,http,REJ,0,1,0
113352,0,tcp,ftp_data,SF,1690,1,0
113353,0,tcp,http,SF,324,1,0
113354,1,tcp,smtp,SF,2454,1,0
113356,0,udp,other,SF,113,1,0
113357,0,udp,other,SF,516,1,0
113361,0,udp,domain_u,SF,34,1,0
113362,0,tcp,ftp_data,SF,245,1,0
113364,0,udp,domain_u,SF,46,1,0
113366,0,udp,domain_u,SF,42,1,0
113367,0,tcp,http,SF,340,1,0
113368,0,tcp,http,SF,220,1,0
113370,0,tcp,http,SF,267,1,0
113371,0,udp,domain_u,SF,44,1,0
113372,0,tcp,ftp_data,SF,641,1,0
113375,52,tcp,ftp,SF,703,1,0
113377,0,tcp,smtp,SF,1132,1,0
113378,0,tcp,http,SF,256,1,0
113379,1,tcp,smtp,SF,2215,1,0
113382,0,tcp,http,SF,310,1,0
113383,0,tcp,http,SF,260,1,0
113392,0,tcp,http,RSTO,0,1,0
113394,0,tcp,http,SF,243,1,0
113397,0,udp,other,SF,147,1,0
113398,0,tcp,http,REJ,0,1,0
113399,0,tcp,smtp,SF,955,1,0
113400,0,tcp,smtp,SF,1282,1,0
113401,0,tcp,http,SF,236,1,0
113403,0,udp,domain_u,SF,45,1,0
113405,0,tcp,http,REJ,0,1,0
113406,0,tcp,http,SF,427,1,0
113409,0,tcp,ftp_data,SF,637,1,0
113410,0,icmp,urp_i,SF,78,1,0
113412,0,tcp,http,SF,338,1,0
113415,0,tcp,http,SF,319,1,0
113418,0,udp,domain_u,SF,44,1,0
113422,0,tcp,ftp_data,SF,12,1,0
113423,0,tcp,http,SF,314,1,0
113424,63,udp,ntp_u,SF,48,1,0
113425,0,tcp,smtp,SF,2235,1,0
113428,0,tcp,http,SF,255,1,0
113429,0,tcp,http,SF,282,1,0
113430,0,tcp,http,SF,205,1,0
113431,0,tcp,smtp,SF,815,1,0
113433,0,tcp,http,SF,252,1,0
113436,0,tcp,http,SF,220,1,0
113437,0,udp,domain_u,SF,45,1,0
113438,0,tcp,http,SF,338,1,0
113444,0,tcp,http,SF,273,1,0
113445,0,tcp,smtp,SF,995,1,0
113447,0,tcp,ftp_data,SF,373,1,0
113448,0,tcp,http,SF,247,1,0
113450,0,tcp,http,SF,345,1,0
113451,1,tcp,smtp,SF,866,1,0
113452,0,tcp,http,SF,211,1,0
113453,0,tcp,smtp,SF,1705,1,0
113455,0,tcp,ftp_data,SF,567,1,0
113457,0,tcp,http,SF,333,1,0
113458,0,tcp,http,SF,226,1,0
113459,0,tcp,smtp,SF,1623,1,0
113460,0,udp,domain_u,SF,34,1,0
113462,0,tcp,http,SF,278,1,0
113465,0,udp,domain_u,SF,36,1,0
113467,0,udp,domain_u,SF,44,1,0
113468,0,tcp,http,SF,407,1,0
113469,0,tcp,http,SF,295,1,0
113470,0,tcp,http,SF,220,1,0
113472,0,tcp,http,SF,226,1,0
113473,0,tcp,http,SF,214,1,0
113474,0,tcp,http,SF,265,1,0
113476,0,tcp,http,SF,179,1,0
113477,10,tcp,auth,SF,10,1,0
113478,0,tcp,http,SF,279,1,0
113479,0,udp,domain_u,SF,45,1,0
113480,0,tcp,http,SF,297,1,0
113481,0,tcp,http,SF,261,1,0
113491,0,udp,domain_u,SF,36,1,0
113492,0,tcp,http,SF,174,1,0
113493,0,tcp,http,SF,344,1,0
113495,0,tcp,http,SF,336,1,0
113497,0,tcp,http,SF,230,1,0
113500,0,tcp,smtp,SF,634,1,0
113501,0,udp,domain_u,SF,44,1,0
113502,0,udp,domain_u,SF,43,1,0
113503,0,tcp,http,SF,309,1,0
113504,0,tcp,smtp,S0,0,1,0
113505,0,tcp,http,SF,306,1,0
113508,0,tcp,ftp_data,SF,383,1,0
113509,0,tcp,http,SF,236,1,0
113510,0,tcp,http,SF,317,1,0
113511,0,tcp,http,SF,222,1,0
113512,0,tcp,http,SF,330,1,0
113513,0,udp,domain_u,SF,43,1,0
113514,0,udp,private,SF,105,1,0
113518,0,tcp,ftp_data,SF,245,1,0
113521,0,tcp,http,SF,273,1,0
113522,0,tcp,http,SF,201,1,0
113524,0,tcp,http,SF,346,1,0
113525,0,tcp,ftp_data,SF,965,1,0
113527,0,tcp,ftp_data,SF,748,1,0
113530,0,tcp,http,SF,268,1,0
113532,0,tcp,http,SF,221,1,0
113537,2,tcp,smtp,SF,1529,1,0
113538,0,tcp,ftp_data,SF,1363,1,0
113541,0,tcp,http,SF,216,1,0
113542,0,tcp,ftp_data,SF,1699,1,0
113543,0,icmp,urp_i,SF,182,1,0
113547,226,tcp,telnet,SF,163,1,0
113548,0,tcp,http,SF,294,1,0
113550,0,udp,domain_u,SF,34,1,0
113552,27,udp,domain_u,SF,40,1,0
113553,0,tcp,smtp,SF,814,1,0
113557,2,tcp,smtp,SF,1073,1,0
113562,0,tcp,http,SF,215,1,0
113563,0,tcp,http,SF,217,1,0
113566,0,udp,domain_u,SF,29,1,0
113567,0,tcp,smtp,SF,1130,1,0
113569,0,tcp,http,SF,327,1,0
113570,0,tcp,http,SF,253,1,0
113571,0,tcp,smtp,SF,3205,1,0
113576,0,tcp,http,SF,206,1,0
113577,0,tcp,http,SF,342,1,0
113578,0,udp,domain_u,SF,42,1,0
113581,0,tcp,http,SF,233,1,0
113582,0,tcp,ftp_data,SF,740,1,0
113583,0,tcp,http,SF,318,1,0
113584,1,tcp,smtp,SF,1112,1,0
113585,0,tcp,http,SF,223,1,0
113586,0,tcp,http,SF,191,1,0
113587,0,tcp,http,SF,321,1,0
113588,0,tcp,http,SF,157,1,0
113589,0,tcp,ftp_data,SF,35,1,0
113591,0,tcp,http,SF,158,1,0
113593,0,tcp,http,SF,345,1,0
113594,0,tcp,http,SF,352,1,0
113595,3579,tcp,telnet,RSTO,194,1,0
113596,0,tcp,http,SF,208,1,0
113597,0,tcp,smtp,SF,616,1,0
113599,0,tcp,http,S2,232,1,0
113600,0,tcp,smtp,SF,1132,1,0
113603,0,tcp,http,SF,307,1,0
113604,0,tcp,ftp_data,SF,567,1,0
113605,0,tcp,http,SF,236,1,0
113607,0,tcp,ftp_data,SF,854,1,0
113609,2625,udp,other,SF,145,1,0
113610,0,tcp,http,SF,325,1,0
113611,0,tcp,smtp,SF,1714,1,0
113614,0,tcp,ftp_data,SF,18,1,0
113617,89,tcp,http,SF,381,1,0
113618,0,tcp,other,SF,879,1,0
113619,0,tcp,http,SF,217,1,0
113620,0,udp,domain_u,SF,45,1,0
113622,0,tcp,http,SF,284,1,0
113623,0,tcp,pop_3,SF,38,1,0
113630,0,tcp,smtp,SF,1473,1,0
113631,0,tcp,smtp,SF,1500,1,0
113632,0,tcp,http,SF,325,1,0
113638,10,tcp,http,SF,182,1,0
113639,0,udp,domain_u,SF,33,1,0
113641,9,tcp,smtp,SF,2574,1,0
113642,0,icmp,urp_i,SF,183,1,0
113643,0,udp,domain_u,SF,44,1,0
113644,0,udp,domain_u,SF,44,1,0
113646,0,tcp,http,SF,276,1,0
113647,0,tcp,http,SF,302,1,0
113648,0,tcp,smtp,SF,4122,1,0
113649,0,tcp,http,SF,331,1,0
113650,0,tcp,http,SF,286,1,0
113652,0,tcp,http,SF,336,1,0
113654,0,udp,other,SF,516,1,0
113656,0,tcp,smtp,SF,11926,1,0
113659,0,udp,domain_u,SF,44,1,0
113660,0,tcp,http,SF,211,1,0
113661,0,tcp,ftp_data,SF,3775,1,0
113662,0,tcp,http,SF,273,1,0
113663,0,udp,domain_u,SF,44,1,0
113664,0,tcp,http,SF,215,1,0
113666,0,tcp,http,SF,252,1,0
113668,0,tcp,http,REJ,0,1,0
113670,0,udp,domain_u,SF,44,1,0
113671,0,udp,domain_u,SF,44,1,0
113672,0,tcp,http,SF,293,1,0
113673,0,tcp,smtp,SF,936,1,0
113674,10,tcp,smtp,SF,965,1,0
113678,28,tcp,ftp,SF,1524,1,0
113679,0,tcp,http,SF,329,1,0
113680,0,tcp,http,SF,286,1,0
113681,0,tcp,http,SF,194,1,0
113683,0,tcp,http,SF,330,1,0
113685,0,tcp,http,SF,207,1,0
113689,1,tcp,ftp,SF,56,1,0
113690,0,tcp,http,SF,303,1,0
113691,0,tcp,http,SF,349,1,0
113692,0,tcp,http,SF,226,1,0
113693,0,tcp,ftp_data,SF,11,1,0
113696,0,udp,domain_u,SF,44,1,0
113697,4549,udp,other,SF,146,1,0
113698,0,tcp,smtp,SF,1867,1,0
113704,0,udp,domain_u,SF,45,1,0
113713,0,udp,domain_u,SF,44,1,0
113714,0,tcp,smtp,SF,1820,1,0
113716,0,tcp,http,SF,218,1,0
113717,74,tcp,http,SF,364,1,0
113718,0,icmp,urp_i,SF,78,1,0
113722,0,tcp,http,SF,296,1,0
113723,0,tcp,http,SF,149,1,0
113724,0,icmp,ecr_i,SF,30,1,0
113726,3,tcp,smtp,SF,896,1,0
113727,0,tcp,telnet,RSTO,0,1,0
113729,0,tcp,http,REJ,0,1,0
113731,3,tcp,smtp,SF,1744,1,0
113735,0,tcp,http,SF,294,1,0
113741,0,udp,domain_u,SF,45,1,0
113742,0,tcp,http,REJ,0,1,0
113744,5,tcp,smtp,SF,708,1,0
113745,0,udp,domain_u,SF,29,1,0
113746,1,tcp,smtp,SF,817,1,0
113747,0,tcp,http,SF,295,1,0
113749,0,udp,other,SF,516,1,0
113750,0,tcp,http,SF,225,1,0
113751,0,tcp,http,SF,370,1,0
113752,0,udp,private,SF,105,1,0
113753,0,tcp,http,SF,277,1,0
113756,0,tcp,http,SF,295,1,0
113757,0,tcp,http,SF,203,1,0
113759,0,tcp,http,SF,230,1,0
113760,1,tcp,smtp,SF,1110,1,0
113761,0,tcp,http,SF,164,1,0
113762,0,tcp,http,SF,204,1,0
113763,0,tcp,smtp,SF,2652,1,0
113765,0,tcp,other,SF,1556,1,0
113766,0,tcp,http,SF,232,1,0
113769,0,tcp,http,SF,260,1,0
113770,0,tcp,ftp_data,SF,749,1,0
113773,0,icmp,eco_i,SF,64,1,0
113774,0,udp,domain_u,SF,44,1,0
113775,0,tcp,http,SF,332,1,0
113776,0,udp,domain_u,SF,42,1,0
113777,0,tcp,http,SF,286,1,0
113778,0,tcp,smtp,SF,997,1,0
113780,10,tcp,smtp,SF,2839,1,0
113781,0,tcp,http,SF,324,1,0
113783,0,tcp,http,SF,272,1,0
113784,0,tcp,http,SF,312,1,0
113787,0,tcp,http,SF,328,1,0
113789,4,tcp,finger,SF,10,1,0
113791,0,tcp,http,SF,304,1,0
113794,0,tcp,smtp,SF,1411,1,0
113797,15,tcp,smtp,SF,1055,1,0
113801,0,tcp,http,SF,344,1,0
113802,0,tcp,http,SF,286,1,0
113804,0,tcp,http,SF,222,1,0
113805,0,tcp,http,SF,166,1,0
113808,0,tcp,http,SF,348,1,0
113814,5879,tcp,IRC,RSTO,1025,1,0
113816,0,tcp,http,SF,292,1,0
113817,0,udp,domain_u,SF,17,1,0
113819,0,tcp,http,SF,300,1,0
113822,3,tcp,smtp,SF,1056,1,0
113824,0,tcp,http,REJ,0,1,0
113825,0,tcp,http,SF,242,1,0
113829,0,tcp,http,SF,312,1,0
113838,0,tcp,http,SF,223,1,0
113839,0,tcp,http,SF,294,1,0
113841,0,tcp,http,SF,301,1,0
113845,0,tcp,smtp,SF,1623,1,0
113847,0,tcp,ftp_data,SF,192,1,0
113848,0,tcp,http,SF,360,1,0
113849,0,icmp,eco_i,SF,30,1,0
113850,0,tcp,http,S1,162,1,0
113852,0,icmp,eco_i,SF,30,1,0
113853,0,tcp,http,SF,233,1,0
113854,0,udp,domain_u,SF,33,1,0
113855,0,tcp,http,SF,302,1,0
113856,0,tcp,ftp_data,SF,252,1,0
113860,1547,udp,other,SF,147,1,0
113861,0,tcp,other,SF,3468,1,0
113862,0,udp,domain_u,SF,43,1,0
113864,0,tcp,http,SF,238,1,0
113872,0,udp,domain_u,SF,45,1,0
113873,0,tcp,http,REJ,0,1,0
113875,0,tcp,http,SF,297,1,0
113877,0,udp,domain_u,SF,44,1,0
113880,0,udp,domain_u,SF,45,1,0
113881,0,tcp,http,SF,237,1,0
113886,0,tcp,http,SF,189,1,0
113887,0,tcp,http,SF,307,1,0
113892,0,udp,domain_u,SF,45,1,0
113893,0,tcp,http,SF,308,1,0
113894,0,udp,domain_u,SF,44,1,0
113898,0,udp,domain_u,SF,44,1,0
113900,0,tcp,http,SF,240,1,0
113904,0,tcp,http,S1,283,1,0
113906,0,tcp,http,SF,214,1,0
113907,0,tcp,http,SF,177,1,0
113908,0,tcp,http,SF,348,1,0
113910,5,tcp,smtp,SF,2362,1,0
113911,2669,udp,other,SF,146,1,0
113912,0,tcp,ftp_data,SF,7012,1,0
113914,0,tcp,http,SF,215,1,0
113918,0,tcp,http,SF,208,1,0
113922,0,tcp,auth,SF,14,1,0
113923,0,tcp,http,SF,213,1,0
113925,0,tcp,ftp_data,SF,15876,1,0
113926,0,tcp,http,SF,337,1,0
113927,0,tcp,http,SF,309,1,0
113929,0,tcp,http,SF,253,1,0
113933,0,tcp,http,SF,232,1,0
113935,0,udp,domain_u,SF,45,1,0
113937,1,tcp,smtp,SF,862,1,0
113939,0,tcp,http,REJ,0,1,0
113940,1,tcp,smtp,SF,1015,1,0
113941,0,tcp,http,REJ,0,1,0
113943,0,tcp,ftp_data,SF,245,1,0
113944,0,tcp,http,SF,301,1,0
113945,0,tcp,http,SF,183,1,0
113946,0,tcp,http,SF,318,1,0
113947,0,tcp,http,SF,225,1,0
113950,0,tcp,http,SF,232,1,0
113953,0,icmp,urp_i,SF,78,1,0
113956,0,tcp,http,SF,214,1,0
113957,0,udp,domain_u,SF,44,1,0
113958,0,tcp,smtp,SF,2104,1,0
113959,0,tcp,http,SF,234,1,0
113960,0,tcp,http,SF,218,1,0
113962,0,tcp,http,SF,244,1,0
113965,0,tcp,ftp_data,SF,9311,1,0
113969,5,tcp,finger,SF,7,1,0
113970,0,tcp,http,SF,204,1,0
113972,0,tcp,http,SF,194,1,0
113973,1,tcp,smtp,SF,2233,1,0
113974,0,tcp,http,SF,210,1,0
113975,1,tcp,smtp,SF,1442,1,0
113976,0,udp,ntp_u,SF,48,1,0
113978,0,tcp,http,SF,287,1,0
113979,0,tcp,http,SF,215,1,0
113980,0,tcp,http,REJ,0,1,0
113981,0,tcp,ftp_data,SF,192,1,0
113982,0,tcp,http,SF,267,1,0
113984,0,udp,domain_u,SF,46,1,0
113986,0,tcp,smtp,SF,617,1,0
113987,0,tcp,smtp,SF,1838,1,0
113988,0,tcp,http,SF,318,1,0
113990,2,tcp,smtp,SF,1043,1,0
113991,0,tcp,http,SF,333,1,0
113992,0,tcp,smtp,SF,1095,1,0
113993,0,tcp,http,REJ,0,1,0
113994,0,tcp,http,SF,236,1,0
113995,0,tcp,smtp,SF,1380,1,0
113996,0,tcp,ftp_data,SF,1766,1,0
113997,0,tcp,http,SF,293,1,0
114000,0,tcp,ftp_data,SF,374,1,0
114001,0,tcp,http,SF,224,1,0
114010,0,tcp,http,SF,327,1,0
114011,0,tcp,http,SF,255,1,0
114013,0,tcp,http,SF,290,1,0
114014,0,tcp,http,SF,143,1,0
114015,0,tcp,http,SF,0,1,0
114016,0,tcp,http,SF,250,1,0
114018,0,tcp,http,SF,237,1,0
114020,7,tcp,smtp,SF,1875,1,0
114023,0,tcp,http,REJ,0,1,0
114025,0,udp,domain_u,SF,44,1,0
114027,0,tcp,http,SF,220,1,0
114028,0,udp,domain_u,SF,44,1,0
114031,0,tcp,http,SF,314,1,0
114032,0,tcp,http,REJ,0,1,0
114033,0,tcp,http,SF,249,1,0
114035,0,tcp,http,SF,229,1,0
114036,0,tcp,http,SF,340,1,0
114037,0,udp,domain_u,SF,42,1,0
114040,0,tcp,http,S0,0,1,0
114041,0,tcp,http,SF,230,1,0
114042,0,udp,domain_u,SF,42,1,0
114043,0,tcp,ftp_data,SF,12,1,0
114045,0,tcp,http,SF,223,1,0
114046,0,tcp,ftp_data,SF,749,1,0
114051,0,tcp,http,SF,295,1,0
114052,0,tcp,ftp_data,SF,22,1,0
114053,0,tcp,http,SF,301,1,0
114055,0,udp,domain_u,SF,42,1,0
114057,0,tcp,http,REJ,0,1,0
114063,0,tcp,ftp_data,SF,383,1,0
114064,0,tcp,http,S2,283,1,0
114069,0,udp,domain_u,SF,44,1,0
114070,0,udp,domain_u,SF,44,1,0
114071,0,udp,domain_u,SF,43,1,0
114073,0,tcp,http,SF,354,1,0
114074,0,tcp,http,SF,156,1,0
114075,0,icmp,ecr_i,SF,30,1,0
114076,13039,tcp,telnet,SF,9941,1,0
114081,0,udp,domain_u,SF,36,1,0
114084,0,tcp,http,SF,293,1,0
114085,0,tcp,smtp,SF,937,1,0
114088,0,tcp,http,SF,257,1,0
114090,0,udp,domain_u,SF,42,1,0
114091,0,udp,domain_u,SF,44,1,0
114092,0,tcp,http,SF,336,1,0
114093,0,tcp,http,SF,338,1,0
114095,0,tcp,http,SF,284,1,0
114096,0,tcp,smtp,SF,1122,1,0
114099,0,tcp,http,SF,202,1,0
114100,0,tcp,http,SF,243,1,0
114102,0,tcp,http,SF,204,1,0
114104,0,udp,domain_u,SF,44,1,0
114106,53,tcp,smtp,SF,1350,1,0
114110,0,tcp,http,SF,223,1,0
114113,0,tcp,http,SF,252,1,0
114114,1,tcp,http,SF,188,1,0
114117,29,tcp,ftp,SF,1216,1,0
114118,0,tcp,http,SF,309,1,0
114119,0,udp,domain_u,SF,45,1,0
114120,0,tcp,smtp,SF,1529,1,0
114121,0,udp,domain_u,SF,42,1,0
114122,0,tcp,http,SF,234,1,0
114123,12,udp,private,SF,105,1,0
114124,0,tcp,http,SF,199,1,0
114127,0,tcp,http,SF,334,1,0
114128,0,tcp,http,SF,320,1,0
114129,0,tcp,ftp_data,SF,641,1,0
114131,0,tcp,http,SF,278,1,0
114132,0,tcp,ftp_data,SF,4539,1,0
114133,0,tcp,http,SF,216,1,0
114134,0,tcp,http,SF,258,1,0
114135,0,tcp,http,SF,251,1,0
114137,17124,udp,other,SF,147,1,0
114139,0,udp,other,SF,516,1,0
114140,0,tcp,http,SF,249,1,0
114142,1795,tcp,IRC,RSTR,144,1,0
114146,0,tcp,http,SF,378,1,0
114147,0,tcp,http,SF,300,1,0
114148,0,tcp,smtp,SF,2690,1,0
114152,0,tcp,http,SF,328,1,0
114153,0,tcp,ftp_data,SF,59,1,0
114155,2230,udp,other,SF,146,1,0
114157,0,udp,domain_u,SF,43,1,0
114159,0,tcp,http,SF,220,1,0
114160,2714,udp,other,SF,147,1,0
114163,0,tcp,http,SF,329,1,0
114164,0,tcp,ftp_data,SF,61298,1,0
114168,0,tcp,http,SF,216,1,0
114169,0,tcp,http,SF,217,1,0
114171,1,tcp,finger,SF,10,1,0
114172,0,udp,domain_u,SF,44,1,0
114173,458,udp,other,SF,147,1,0
114174,0,udp,private,SF,105,1,0
114175,0,tcp,http,SF,201,1,0
114178,0,tcp,http,SF,232,1,0
114181,0,tcp,smtp,SF,749,1,0
114184,0,tcp,ftp_data,SF,6062,1,0
114188,0,tcp,http,SF,252,1,0
114189,8362,tcp,IRC,RSTR,1431,1,0
114196,0,tcp,http,REJ,0,1,0
114199,0,tcp,http,SF,353,1,0
114200,0,tcp,http,SF,226,1,0
114206,0,udp,domain_u,SF,46,1,0
114207,0,tcp,http,SF,289,1,0
114208,0,udp,domain_u,SF,42,1,0
114209,0,tcp,http,SF,275,1,0
