id,duration,protocol_type,service,flag,src_bytes,class
121954,0,tcp,http,SF,287,normal
121957,0,tcp,ftp_data,SF,1199,normal
121958,0,tcp,http,SF,349,normal
121959,0,udp,domain_u,SF,43,normal
121960,0,tcp,http,SF,250,normal
121962,0,udp,private,SF,105,normal
121965,0,tcp,ftp_data,SF,11,normal
121966,0,udp,domain_u,SF,31,normal
121969,0,tcp,http,SF,184,normal
121970,0,tcp,http,SF,305,normal
121972,0,tcp,http,SF,321,normal
121973,0,tcp,http,SF,246,normal
121975,0,udp,other,SF,516,normal
121978,0,tcp,http,SF,321,normal
121979,5,tcp,http,S2,310,normal
121980,0,udp,domain_u,SF,42,normal
121982,3,tcp,pop_3,SF,66,normal
121983,0,tcp,http,SF,345,normal
121985,0,icmp,urp_i,SF,78,normal
121988,0,tcp,http,SF,216,normal
121991,0,tcp,http,SF,230,normal
121992,0,tcp,smtp,SF,714,normal
121993,0,udp,domain_u,SF,44,normal
121995,0,tcp,http,SF,237,normal
121996,0,tcp,ftp_data,SF,1342,normal
121998,0,udp,domain_u,SF,76,normal
121999,0,tcp,http,SF,329,normal
122000,0,udp,domain_u,SF,44,normal
122002,0,tcp,http,SF,198,normal
122004,0,tcp,http,SF,154,normal
122005,0,udp,domain_u,SF,44,normal
122007,0,tcp,smtp,SF,797,normal
122008,0,icmp,urp_i,SF,182,normal
122009,0,tcp,auth,SF,9,normal
122010,5,tcp,smtp,SF,11318,normal
122011,0,tcp,http,REJ,0,normal
122012,0,tcp,http,SF,284,normal
122013,0,tcp,http,SF,348,normal
122014,0,tcp,ftp_data,SF,12,normal
122017,0,tcp,http,SF,348,normal
122019,23,tcp,smtp,SF,7500,normal
122022,3,tcp,smtp,SF,1077,normal
122024,0,tcp,http,SF,320,normal
122026,1,tcp,smtp,SF,10928,normal
122027,0,tcp,http,SF,220,normal
122028,0,tcp,http,SF,240,normal
122029,0,tcp,http,SF,221,normal
122030,0,tcp,http,SF,316,normal
122037,0,tcp,http,SF,212,normal
122038,27,tcp,ftp,SF,1419,normal
122039,0,udp,domain_u,SF,45,normal
122041,0,tcp,smtp,SF,1214,normal
122042,0,tcp,http,SF,304,normal
122044,0,tcp,http,SF,295,normal
122045,0,tcp,http,SF,202,normal
122047,0,tcp,http,REJ,0,normal
122049,0,tcp,http,SF,223,normal
122050,0,tcp,http,SF,227,normal
122053,0,tcp,http,SF,260,normal
122054,0,tcp,http,SF,270,normal
122055,0,tcp,http,SF,314,normal
122057,0,tcp,http,SF,204,normal
122058,0,tcp,http,SF,341,normal
122063,0,udp,other,SF,516,normal
122067,0,tcp,http,SF,219,normal
122068,0,tcp,http,SF,230,normal
122069,0,tcp,http,SF,261,normal
122070,0,tcp,http,SF,230,normal
122072,0,tcp,http,SF,319,normal
122074,0,tcp,smtp,SF,891,normal
122075,0,tcp,http,SF,306,normal
122077,0,icmp,urh_i,SF,36,normal
122078,0,tcp,http,SF,298,normal
122079,0,tcp,http,REJ,0,normal
122085,0,tcp,http,SF,236,normal
122087,0,udp,domain_u,SF,44,normal
122090,0,tcp,http,SF,186,normal
122092,0,udp,domain_u,SF,44,normal
122095,0,tcp,http,SF,333,normal
122096,0,tcp,http,SF,184,normal
122097,0,tcp,http,SF,209,normal
122098,0,tcp,smtp,SF,592,normal
122099,0,tcp,http,SF,293,normal
122102,0,tcp,http,SF,342,normal
122103,0,tcp,http,SF,222,normal
122106,0,tcp,http,SF,211,normal
122107,0,tcp,http,SF,176,normal
122110,0,tcp,http,SF,230,normal
122111,0,udp,domain_u,SF,45,normal
122112,0,tcp,http,SF,207,normal
122116,0,tcp,http,SF,317,normal
122117,0,tcp,http,SF,192,normal
122120,0,tcp,http,SF,279,normal
122121,0,tcp,ftp_data,SF,88382,normal
122122,0,tcp,http,SF,238,normal
122125,0,tcp,http,SF,248,normal
122126,0,tcp,ftp_data,SF,11,normal
122127,0,tcp,http,SF,342,normal
122134,3,tcp,finger,SF,9,normal
122136,0,tcp,http,SF,209,normal
122138,0,tcp,http,SF,328,normal
122141,0,tcp,ftp_data,SF,495,normal
122143,0,udp,domain_u,SF,44,normal
122146,0,tcp,ftp_data,SF,192,normal
122147,0,tcp,http,REJ,0,normal
122148,0,tcp,http,SF,186,normal
122151,0,udp,domain_u,SF,128,normal
122152,0,tcp,smtp,SF,2781,normal
122154,27,tcp,ftp,SF,1475,normal
122158,0,tcp,http,SF,250,normal
122159,0,tcp,http,SF,304,normal
122161,0,tcp,smtp,SF,645,normal
122163,26,tcp,ftp,SF,286,normal
122165,0,tcp,http,SF,297,normal
122168,0,tcp,http,SF,181,normal
122170,0,tcp,http,SF,311,normal
122172,0,tcp,http,SF,316,normal
122174,0,tcp,http,SF,338,normal
122175,0,tcp,http,SF,217,normal
122177,2,tcp,smtp,SF,1149,normal
122181,0,tcp,smtp,SF,1297,normal
122183,11441,tcp,telnet,SF,3219,normal
122185,0,tcp,smtp,SF,779,normal
122186,0,icmp,eco_i,SF,30,normal
122189,0,udp,domain_u,SF,44,normal
122190,0,udp,private,SF,105,normal
122191,0,tcp,http,SF,233,normal
122192,0,tcp,http,SF,310,normal
122193,0,tcp,http,SF,292,normal
122194,0,udp,domain_u,SF,42,normal
122196,0,tcp,smtp,SF,1443,normal
122198,1,tcp,smtp,SF,834,normal
122199,0,tcp,smtp,SF,1030,normal
122200,0,tcp,http,SF,316,normal
122204,0,tcp,http,SF,289,normal
122205,0,icmp,urp_i,SF,78,normal
122206,21,tcp,smtp,SF,927,normal
122208,0,tcp,http,SF,297,normal
122212,0,tcp,http,SF,263,normal
122217,0,udp,domain_u,SF,45,normal
122221,0,tcp,http,SF,276,normal
122222,0,tcp,http,SF,310,normal
122223,0,udp,domain_u,SF,45,normal
122225,0,udp,domain_u,SF,45,normal
122228,0,tcp,telnet,S1,539,normal
122230,0,tcp,http,REJ,0,normal
122231,0,tcp,http,SF,225,normal
122232,0,tcp,http,SF,237,normal
122235,26,tcp,ftp,SF,229,normal
122237,0,tcp,http,SF,353,normal
122238,0,icmp,urp_i,SF,181,normal
122239,0,tcp,http,SF,256,normal
122240,5,tcp,ftp_data,SF,2194619,normal
122242,0,tcp,other,SF,3468,normal
122243,0,tcp,auth,SF,9,normal
122246,0,tcp,http,REJ,0,normal
122248,11,tcp,telnet,SF,180,normal
122253,0,tcp,http,SF,192,normal
122257,0,tcp,http,SF,0,normal
122259,0,tcp,ftp,RSTO,0,normal
122261,0,tcp,smtp,SF,2282,normal
122262,0,tcp,http,SF,224,normal
122263,0,tcp,smtp,SF,1568,normal
122266,4353,udp,other,SF,147,normal
122267,0,tcp,http,SF,280,normal
122268,0,tcp,http,SF,192,normal
122269,0,tcp,http,SF,315,normal
122270,0,tcp,smtp,SF,932,normal
122271,0,tcp,http,S0,0,normal
122272,0,udp,domain_u,SF,43,normal
122273,0,tcp,http,REJ,0,normal
122275,0,tcp,ftp_data,SF,12,normal
122278,0,udp,domain_u,SF,34,normal
122280,0,tcp,http,REJ,0,normal
122283,0,udp,domain_u,SF,46,normal
122284,0,tcp,http,SF,350,normal
122285,0,tcp,http,SF,207,normal
122286,0,tcp,smtp,SF,755,normal
122288,0,tcp,ftp_data,SF,36696,normal
122289,0,tcp,http,SF,298,normal
122290,0,udp,domain_u,SF,43,normal
122293,5863,udp,other,SF,147,normal
122294,0,udp,domain_u,SF,46,normal
122295,0,tcp,http,SF,243,normal
122296,45,udp,domain_u,SF,111,normal
122299,0,tcp,http,SF,326,normal
122302,0,tcp,http,SF,239,normal
122303,0,udp,domain_u,SF,46,normal
122304,0,udp,domain_u,SF,43,normal
122305,0,tcp,http,S2,277,normal
122306,0,tcp,ftp_data,SF,1766,normal
122308,0,udp,domain_u,SF,44,normal
122312,0,tcp,http,SF,352,normal
122314,0,tcp,http,SF,264,normal
122315,27,tcp,ftp,SF,1489,normal
122316,0,udp,domain_u,SF,45,normal
122317,4,tcp,smtp,SF,835,normal
122319,0,udp,domain_u,SF,42,normal
122320,0,udp,domain_u,SF,44,normal
122321,0,tcp,http,SF,251,normal
122325,0,udp,domain_u,SF,46,normal
122327,0,tcp,smtp,SF,2427,normal
122329,0,tcp,http,SF,346,normal
122330,0,udp,domain_u,SF,42,normal
122331,0,udp,domain_u,SF,45,normal
122333,1,tcp,smtp,SF,846,normal
122338,2777,udp,other,SF,146,normal
122339,0,tcp,http,SF,139,normal
122340,0,tcp,finger,SF,8,normal
122343,0,tcp,http,SF,259,normal
122344,0,tcp,http,SF,222,normal
122346,0,udp,domain_u,SF,45,normal
122348,0,tcp,ftp_data,SF,740,normal
122350,0,tcp,http,SF,224,normal
122351,0,tcp,http,SF,293,normal
122353,0,tcp,http,SF,232,normal
122354,0,udp,domain_u,SF,46,normal
122356,0,tcp,http,SF,352,normal
122358,0,tcp,http,SF,220,normal
122359,0,tcp,http,SF,401,normal
122363,0,tcp,http,SF,176,normal
122364,0,tcp,http,SF,287,normal
122367,0,tcp,http,SF,264,normal
122368,1,tcp,smtp,SF,943,normal
122371,0,tcp,http,SF,311,normal
122373,5,tcp,http,REJ,0,normal
122374,0,tcp,http,SF,307,normal
122375,0,tcp,http,SF,310,normal
122378,0,tcp,http,SF,164,normal
122380,0,tcp,http,SF,207,normal
122384,0,tcp,http,SF,232,normal
122386,1184,udp,other,SF,147,normal
122388,0,tcp,smtp,SF,1353,normal
122389,27,tcp,ftp,SF,691,normal
122392,0,tcp,http,SF,285,normal
122393,0,tcp,http,SF,290,normal
122394,0,tcp,http,SF,291,normal
122396,0,udp,domain_u,SF,45,normal
122397,0,tcp,http,SF,205,normal
122399,0,udp,domain_u,SF,45,normal
122400,0,tcp,http,SF,215,normal
122401,0,tcp,http,SF,289,normal
122405,0,tcp,http,SF,214,normal
122408,0,tcp,http,SF,158,normal
122409,0,tcp,http,SF,218,normal
122410,0,tcp,ftp_data,SF,567,normal
122415,0,udp,domain_u,SF,45,normal
122416,0,tcp,http,SF,309,normal
122420,0,tcp,http,SF,171,normal
122421,0,tcp,smtp,SF,849,normal
122422,0,tcp,http,SF,310,normal
122423,0,tcp,http,SF,309,normal
122425,0,tcp,http,SF,281,normal
122426,0,udp,domain_u,SF,35,normal
122427,0,tcp,http,SF,368,normal
122428,0,udp,domain_u,SF,30,normal
122429,0,tcp,http,REJ,0,normal
122432,0,tcp,smtp,SF,789,normal
122433,10501,tcp,telnet,SF,86,normal
122434,0,udp,domain_u,SF,42,normal
122435,0,tcp,http,SF,317,normal
122437,0,tcp,smtp,SF,1716,normal
122439,0,tcp,smtp,SF,1427,normal
122440,0,tcp,http,SF,338,normal
122443,802,tcp,telnet,SF,650,normal
122444,0,tcp,http,REJ,0,normal
122445,0,tcp,other,SF,88382,normal
122446,0,tcp,smtp,SF,1115,normal
122447,0,icmp,urp_i,SF,78,normal
122448,0,udp,domain_u,SF,33,normal
122450,0,tcp,http,SF,204,normal
122451,0,udp,ntp_u,SF,48,normal
122454,29,tcp,telnet,SF,590,normal
122455,0,tcp,http,SF,304,normal
122456,9,tcp,smtp,SF,2633,normal
122459,0,tcp,http,SF,240,normal
122460,0,tcp,http,SF,306,normal
122461,0,tcp,http,SF,229,normal
122462,0,tcp,ftp_data,SF,10073,normal
122463,0,tcp,http,SF,280,normal
122464,0,tcp,http,SF,309,normal
122465,10,tcp,smtp,SF,1557,normal
122469,0,tcp,smtp,SF,802,normal
122470,0,tcp,http,SF,213,normal
122471,899,udp,domain_u,SF,68,normal
122474,0,udp,domain_u,SF,46,normal
122476,0,udp,domain_u,SF,42,normal
122477,0,tcp,http,SF,153,normal
122478,0,udp,domain_u,SF,46,normal
122479,0,tcp,http,SF,207,normal
122480,0,tcp,auth,SF,9,normal
122481,0,tcp,smtp,SF,1060,normal
122482,0,tcp,smtp,SF,1035,normal
122483,0,tcp,http,SF,204,normal
122484,0,tcp,http,REJ,0,normal
122485,4831,udp,other,SF,147,normal
122486,0,tcp,http,SF,246,normal
122489,20,udp,private,SF,105,normal
122490,3680,udp,other,SF,147,normal
122491,0,tcp,http,SF,280,normal
122493,0,tcp,http,SF,210,normal
122495,0,udp,domain_u,SF,44,normal
122496,0,tcp,http,SF,219,normal
122500,0,tcp,http,SF,230,normal
122502,1,tcp,smtp,SF,10608,normal
122504,0,tcp,http,SF,334,normal
122505,0,tcp,http,SF,229,normal
122507,0,udp,domain_u,SF,46,normal
122508,0,tcp,http,SF,235,normal
122509,7576,tcp,X11,SF,2293136,normal
122510,0,tcp,ftp_data,SF,9198,normal
122511,0,tcp,http,SF,227,normal
122513,0,udp,domain_u,SF,46,normal
122515,0,tcp,http,SF,336,normal
122517,0,tcp,http,SF,211,normal
122518,0,tcp,http,SF,270,normal
122519,0,tcp,http,SF,227,normal
122522,0,tcp,http,SF,346,normal
122524,0,udp,domain_u,SF,46,normal
122525,0,tcp,http,SF,279,normal
122526,0,tcp,http,SF,258,normal
122527,0,tcp,http,SF,229,normal
122528,0,tcp,smtp,SF,1679,normal
122529,0,udp,domain_u,SF,45,normal
122532,0,udp,domain_u,SF,45,normal
122533,0,tcp,time,SH,0,normal
122535,0,tcp,http,SF,303,normal
122536,0,tcp,http,SF,245,normal
122537,0,tcp,smtp,SF,2664,normal
122541,0,tcp,smtp,SF,778,normal
122542,0,tcp,http,SF,192,normal
122545,0,tcp,http,SF,206,normal
122546,0,tcp,http,SF,280,normal
122548,0,tcp,http,SF,346,normal
122549,0,tcp,http,SF,239,normal
122550,0,tcp,http,SF,291,normal
122553,0,tcp,smtp,SF,980,normal
122554,0,tcp,ftp_data,SF,59,normal
122557,0,tcp,ftp_data,SF,95,normal
122560,0,tcp,http,SF,292,normal
122561,0,tcp,ftp_data,SF,1376,normal
122564,1,tcp,smtp,SF,864,normal
122565,0,tcp,http,REJ,0,normal
122568,0,udp,domain_u,SF,42,normal
122569,0,tcp,http,SF,192,normal
122570,16,tcp,telnet,SF,107,normal
122572,0,udp,private,SF,105,normal
122575,0,tcp,ftp_data,SF,15722,normal
122576,3466,udp,other,SF,147,normal
122579,0,tcp,http,SF,310,normal
122580,0,udp,domain_u,SF,46,normal
122581,0,tcp,smtp,SF,1722,normal
122582,0,tcp,http,SF,312,normal
122583,0,tcp,http,SF,312,normal
122588,0,tcp,http,SF,286,normal
122590,0,tcp,finger,SF,8,normal
122592,0,udp,domain_u,SF,44,normal
122595,0,tcp,smtp,SF,1717,normal
122596,0,tcp,other,SF,61298,normal
122597,0,tcp,http,SF,201,normal
122598,0,udp,domain_u,SF,44,normal
122602,0,tcp,http,SF,323,normal
122603,0,tcp,smtp,SF,1220,normal
122607,0,icmp,eco_i,SF,30,normal
122608,0,udp,other,SF,147,normal
122616,0,tcp,smtp,SF,607,normal
122617,0,tcp,http,SF,292,normal
122618,0,tcp,http,SF,205,normal
122621,0,tcp,pop_3,SF,91,normal
122622,0,tcp,http,SF,278,normal
122623,0,udp,domain_u,SF,27,normal
122624,0,tcp,http,SF,300,normal
122625,0,tcp,http,SF,224,normal
122628,0,tcp,http,SF,211,normal
122632,0,tcp,http,SF,344,normal
122633,0,tcp,http,SF,364,normal
122635,0,tcp,http,SF,354,normal
122636,0,tcp,http,SF,319,normal
122637,0,tcp,finger,SF,6,normal
122638,0,tcp,http,SF,302,normal
122639,0,tcp,http,SF,309,normal
122641,0,tcp,http,SF,208,normal
122643,0,tcp,finger,SF,9,normal
122644,0,udp,domain_u,SF,43,normal
122649,0,tcp,http,SF,300,normal
122650,0,tcp,finger,SF,6,normal
122651,0,icmp,urp_i,SF,78,normal
122653,0,tcp,http,SF,213,normal
122655,0,tcp,http,SF,217,normal
122657,0,tcp,ftp_data,SF,607,normal
122658,0,tcp,http,SF,254,normal
122659,0,udp,domain_u,SF,43,normal
122661,0,tcp,smtp,SF,667,normal
122663,0,tcp,http,SF,339,normal
122665,0,udp,domain_u,SF,30,normal
122666,0,tcp,http,SF,207,normal
122669,0,tcp,ftp_data,SF,212,normal
122671,0,icmp,eco_i,SF,30,normal
122673,0,udp,domain_u,SF,42,normal
122674,0,tcp,http,SF,224,normal
122675,0,udp,domain_u,SF,44,normal
122678,0,tcp,http,SF,315,normal
122681,0,tcp,http,SF,328,normal
122682,0,udp,domain_u,SF,45,normal
122684,0,tcp,http,SF,293,normal
122685,2,tcp,smtp,SF,998,normal
122686,0,tcp,http,SF,187,normal
122687,0,tcp,smtp,SF,1885,normal
122689,0,tcp,http,SF,267,normal
122690,0,tcp,http,SF,216,normal
122691,0,tcp,http,SF,208,normal
122694,0,tcp,http,SF,248,normal
122699,0,tcp,http,SF,236,normal
122700,0,tcp,http,SF,306,normal
122701,0,tcp,http,SF,226,normal
122703,0,tcp,http,REJ,0,normal
122705,0,tcp,http,SF,222,normal
122706,9,tcp,smtp,SF,845,normal
122709,0,tcp,http,SF,207,normal
122710,0,tcp,http,SF,307,normal
122711,3,tcp,smtp,SF,999,normal
122713,1,tcp,smtp,SF,670,normal
122714,0,tcp,http,SF,189,normal
122718,0,tcp,http,SF,388,normal
122720,0,tcp,http,SF,227,normal
122727,0,tcp,http,SF,317,normal
122730,0,tcp,http,SF,247,normal
122736,0,tcp,http,SF,193,normal
122737,0,tcp,http,SF,212,normal
122739,0,tcp,http,SF,198,normal
122742,6,udp,private,SF,105,normal
122744,0,icmp,urp_i,SF,182,normal
122746,0,tcp,http,S0,0,normal
122747,1,tcp,smtp,SF,2848,normal
122751,0,tcp,http,SF,208,normal
122752,0,tcp,http,SF,203,normal
122753,0,udp,domain_u,SF,43,normal
122755,0,tcp,http,SF,321,normal
122758,0,tcp,http,SF,234,normal
122760,0,tcp,other,SF,59,normal
122761,1,tcp,smtp,SF,846,normal
122763,0,tcp,http,SF,243,normal
122766,0,tcp,http,SF,283,normal
122767,25445,udp,other,SF,146,normal
122769,0,tcp,http,SF,315,normal
122771,1,tcp,smtp,SF,1062,normal
122772,0,tcp,http,SF,233,normal
122776,6404,udp,other,SF,146,normal
122779,0,tcp,http,SF,218,normal
122781,0,tcp,http,REJ,0,normal
122782,0,tcp,http,SF,291,normal
122783,0,tcp,http,S0,0,normal
122786,0,tcp,pop_3,SF,92,normal
122787,0,tcp,http,SF,218,normal
122790,0,tcp,http,SF,229,normal
122791,1,tcp,smtp,SF,1487,normal
122793,0,udp,domain_u,SF,42,normal
122796,0,tcp,http,SF,197,normal
122797,0,tcp,http,SF,322,normal
122799,0,tcp,smtp,SF,3366,normal
122800,0,tcp,ftp_data,SF,8737,normal
122801,0,udp,domain_u,SF,44,normal
122802,0,udp,domain_u,SF,33,normal
122804,0,tcp,http,SF,202,normal
122807,0,tcp,http,SF,204,normal
122808,0,tcp,smtp,SF,549,normal
122809,0,udp,domain_u,SF,44,normal
122810,10,tcp,smtp,SF,702,normal
122811,0,tcp,http,SF,207,normal
122812,0,udp,domain_u,SF,45,normal
122815,0,tcp,http,SF,234,normal
122816,0,tcp,http,SF,248,normal
122817,30,tcp,ftp,SF,1431,normal
122818,0,tcp,http,REJ,0,normal
122820,0,tcp,http,SF,139,normal
122822,0,tcp,http,SF,219,normal
122824,0,tcp,http,SF,270,normal
122826,0,tcp,smtp,SF,724,normal
122831,0,tcp,http,SF,299,normal
122832,0,tcp,http,SF,204,normal
122834,0,tcp,ftp_data,SF,9,normal
122835,0,tcp,http,SF,200,normal
122836,0,tcp,http,SF,159,normal
122841,0,tcp,http,SF,354,normal
122842,0,tcp,http,SF,302,normal
122843,0,tcp,smtp,SF,1138,normal
122844,0,tcp,http,SF,309,normal
122845,0,tcp,http,SF,219,normal
122846,0,tcp,http,SF,288,normal
122848,0,tcp,http,SF,233,normal
122849,0,tcp,http,S1,203,normal
122850,0,tcp,http,SF,248,normal
122853,0,udp,domain_u,SF,44,normal
122854,0,tcp,http,SF,327,normal
122859,0,udp,domain_u,SF,46,normal
122860,0,tcp,http,SF,351,normal
122866,0,tcp,http,SF,216,normal
122867,8886,udp,other,SF,146,normal
122868,0,tcp,http,SF,331,normal
122870,0,tcp,http,SF,232,normal
122871,0,tcp,http,REJ,0,normal
122873,0,tcp,ftp_data,SF,3909,normal
122875,0,tcp,http,SF,186,normal
122876,0,tcp,http,SF,303,normal
122879,0,tcp,http,SF,290,normal
122880,0,tcp,http,SF,334,normal
122884,1,tcp,smtp,SF,801,normal
122885,0,udp,domain_u,SF,44,normal
122886,0,udp,domain_u,SF,43,normal
122888,0,tcp,http,SF,222,normal
122889,0,udp,domain_u,SF,44,normal
122892,0,udp,domain_u,SF,42,normal
122893,0,tcp,http,SF,183,normal
122897,0,udp,other,SF,145,normal
122898,0,tcp,http,SF,295,normal
122902,0,tcp,http,SF,295,normal
122905,0,tcp,http,SF,221,normal
122906,0,tcp,smtp,SF,687,normal
122910,0,tcp,http,SF,218,normal
122912,0,tcp,http,SF,326,normal
122913,93,udp,domain_u,SF,110,normal
122914,1214,udp,other,SF,146,normal
122916,0,tcp,http,SF,296,normal
122917,0,tcp,http,SF,286,normal
122918,0,tcp,ftp_data,SF,6601,normal
122920,0,tcp,http,SF,306,normal
122921,1,tcp,http,SF,262,normal
122923,0,udp,domain_u,SF,45,normal
122927,0,tcp,http,SF,306,normal
122928,0,tcp,http,SF,289,normal
122929,0,tcp,http,SF,352,normal
122930,0,tcp,smtp,SF,1080,normal
122932,0,tcp,http,SF,236,normal
122934,0,tcp,http,SF,297,normal
122937,0,udp,private,SF,105,normal
122938,0,tcp,http,REJ,0,normal
122939,0,tcp,ftp_data,SF,567,normal
122941,0,udp,domain_u,SF,46,normal
122943,0,tcp,http,SF,167,normal
122944,0,tcp,ftp_data,SF,175337,normal
122949,0,tcp,http,SF,275,normal
122950,0,tcp,http,REJ,0,normal
122951,0,tcp,http,SF,294,normal
122953,0,tcp,http,SF,168,normal
122954,0,tcp,http,SF,239,normal
122955,0,tcp,ftp_data,SF,965,normal
122958,0,tcp,http,SF,192,normal
122961,0,tcp,http,SF,319,normal
122962,0,tcp,ftp_data,SF,19,normal
122963,0,icmp,ecr_i,SF,30,normal
122965,0,tcp,telnet,S1,0,normal
122966,0,tcp,ftp_data,SF,383,normal
122967,2710,udp,other,SF,147,normal
122968,0,udp,domain_u,SF,45,normal
122969,0,tcp,other,REJ,0,normal
122970,0,udp,other,SF,146,normal
122971,11,tcp,smtp,SF,1262,normal
122972,0,tcp,http,SF,207,normal
122974,0,tcp,http,REJ,0,normal
122976,187,tcp,telnet,SF,186,normal
122977,0,tcp,http,SF,229,normal
122980,0,tcp,ftp_data,SF,6062,normal
122986,0,tcp,http,SF,327,normal
122988,0,udp,domain_u,SF,44,normal
122989,0,udp,domain_u,SF,46,normal
122991,0,udp,domain_u,SF,44,normal
122992,0,tcp,http,S0,0,normal
122993,0,tcp,smtp,SF,1501,normal
123000,0,tcp,http,SF,221,normal
123001,0,tcp,smtp,SF,1948,normal
123002,0,tcp,http,SF,301,normal
123003,0,tcp,http,SF,209,normal
123005,0,udp,domain_u,SF,43,normal
123006,0,tcp,http,SF,162,normal
123009,0,icmp,urp_i,SF,78,normal
123010,0,udp,private,SF,105,normal
123011,0,tcp,http,SF,177,normal
123012,0,tcp,http,SF,338,normal
123018,0,tcp,http,SF,142,normal
123019,0,tcp,smtp,SF,1239,normal
123022,0,udp,domain_u,SF,43,normal
123023,0,tcp,smtp,SF,1151,normal
123024,0,tcp,http,SF,241,normal
123025,0,tcp,http,SF,239,normal
123028,0,tcp,http,SF,230,normal
123029,0,tcp,http,SF,283,normal
123030,0,udp,other,SF,146,normal
123031,13124,tcp,telnet,SF,3692,normal
123035,0,udp,domain_u,SF,44,normal
123037,0,tcp,http,SF,339,normal
123039,0,tcp,http,SF,304,normal
123041,0,udp,domain_u,SF,44,normal
123042,0,tcp,http,SF,245,normal
123043,0,tcp,http,SF,231,normal
123044,0,tcp,http,SF,163,normal
123045,0,udp,domain_u,SF,35,normal
123046,0,tcp,http,SF,226,normal
123048,0,tcp,http,SF,234,normal
123049,0,tcp,http,SF,253,normal
123053,0,tcp,http,SF,254,normal
123055,0,tcp,http,SF,232,normal
123057,0,tcp,http,SF,322,normal
123058,0,tcp,http,SF,169,normal
123060,0,tcp,http,SF,275,normal
123061,0,tcp,http,SF,250,normal
123063,0,tcp,http,SF,264,normal
123065,0,tcp,http,SF,166,normal
123066,0,tcp,other,SF,768,normal
123067,0,tcp,http,SF,235,normal
123068,0,tcp,http,SF,306,normal
123072,0,tcp,http,SF,229,normal
123073,0,tcp,ftp_data,SF,245,normal
123074,0,tcp,http,SF,229,normal
123075,0,udp,private,SF,105,normal
123076,0,tcp,http,SF,332,normal
123078,0,udp,domain_u,SF,30,normal
123079,220,udp,other,SF,147,normal
123082,0,tcp,http,SF,247,normal
123086,0,udp,domain_u,SF,43,normal
123087,0,tcp,http,SF,288,normal
123088,0,udp,domain_u,SF,44,normal
123089,0,udp,private,SF,105,normal
123090,0,tcp,http,SF,331,normal
123091,0,tcp,http,S0,0,normal
123095,0,tcp,http,SF,318,normal
123099,0,tcp,http,SF,292,normal
123101,0,tcp,smtp,SF,1408,normal
123103,0,tcp,http,SF,260,normal
123104,0,tcp,http,SF,286,normal
123105,29,udp,domain_u,SF,44,normal
123106,0,tcp,smtp,SF,1370,normal
123109,0,tcp,http,SF,217,normal
123110,0,tcp,smtp,SF,787,normal
123111,0,tcp,http,SF,298,normal
123114,4,tcp,smtp,SF,14305,normal
123118,0,tcp,http,SF,158,normal
123120,0,tcp,http,SF,219,normal
123123,0,udp,domain_u,SF,91,normal
123125,0,tcp,http,SF,208,normal
123126,0,tcp,http,SF,316,normal
123127,5,tcp,smtp,SF,807,normal
123129,1,tcp,smtp,SF,1808,normal
123133,0,tcp,http,SF,215,normal
123134,1,tcp,smtp,SF,929,normal
123135,1,tcp,smtp,SF,1313,normal
123137,0,tcp,smtp,SF,1565,normal
123139,0,icmp,eco_i,SF,30,normal
123140,0,tcp,http,SF,400,normal
123142,0,tcp,http,SF,240,normal
123143,0,tcp,http,SF,222,normal
123144,2,tcp,smtp,SF,1841,normal
123147,0,udp,domain_u,SF,45,normal
123148,3,tcp,http,SF,255,normal
123149,0,tcp,http,SF,230,normal
123151,2638,udp,other,SF,147,normal
123155,0,tcp,finger,SF,6,normal
123156,0,icmp,ecr_i,SF,64,normal
123159,0,tcp,http,SF,237,normal
123162,0,tcp,smtp,SF,675,normal
123165,0,icmp,urp_i,SF,181,normal
123166,0,tcp,http,REJ,0,normal
123167,5,tcp,smtp,SF,638,normal
123171,9080,tcp,IRC,RSTR,1603,normal
123172,0,udp,domain_u,SF,46,normal
123173,0,tcp,http,SF,288,normal
123175,0,icmp,eco_i,SF,30,normal
123178,0,tcp,http,SF,192,normal
123179,0,udp,domain_u,SF,46,normal
123181,0,tcp,http,REJ,0,normal
123182,0,tcp,http,SF,372,normal
123184,0,tcp,http,SF,224,normal
123185,0,tcp,http,SF,284,normal
123187,0,tcp,http,SF,327,normal
123190,0,tcp,ftp_data,SF,2191,normal
123193,1,tcp,smtp,SF,2704,normal
123195,0,tcp,http,SF,167,normal
123197,0,tcp,http,SF,256,normal
123198,0,udp,domain_u,SF,45,normal
123199,0,tcp,http,SF,214,normal
123203,0,tcp,http,SF,235,normal
123205,3,tcp,smtp,SF,1231,normal
123206,0,tcp,http,SF,198,normal
123207,0,tcp,http,SF,215,normal
123208,0,tcp,ftp_data,SF,1199,normal
123212,0,tcp,http,SF,222,normal
123213,0,tcp,smtp,SF,1066,normal
123216,0,tcp,http,SF,222,normal
123217,0,tcp,http,S0,0,normal
123218,0,tcp,http,REJ,0,normal
123219,0,udp,domain_u,SF,44,normal
123220,0,tcp,http,SF,294,normal
123221,0,tcp,http,SF,458,normal
123225,0,tcp,http,REJ,0,normal
123230,0,tcp,http,SF,203,normal
123231,0,udp,domain_u,SF,46,normal
123232,0,tcp,http,SF,245,normal
123236,0,tcp,http,SF,326,normal
