id,duration,protocol_type,service,flag,src_bytes,class,
107002,0,icmp,eco_i,SF,8,anomaly,
107003,0,tcp,private,S0,0,anomaly,
107004,0,tcp,ftp_data,SF,334,anomaly,
107009,0,tcp,private,REJ,0,anomaly,
107010,0,tcp,uucp_path,REJ,0,anomaly,
107011,0,tcp,private,S0,0,anomaly,
107012,0,tcp,ftp_data,SF,334,anomaly,
107018,0,tcp,private,S0,0,anomaly,
107020,0,tcp,private,REJ,0,anomaly,
107021,0,tcp,sql_net,S0,0,anomaly,
107023,0,tcp,private,S0,0,anomaly,
107026,0,tcp,private,S0,0,anomaly,
107032,0,tcp,netbios_ns,REJ,0,anomaly,
107035,0,icmp,ecr_i,SF,520,anomaly,
107039,0,tcp,uucp_path,S0,0,anomaly,
107041,0,udp,private,SF,28,anomaly,
107042,3711,tcp,other,RSTR,1,anomaly,
107044,0,tcp,uucp_path,REJ,0,anomaly,
107046,0,tcp,netbios_ns,S0,0,anomaly,
107047,0,udp,private,SF,207,anomaly,
107049,0,tcp,systat,S0,0,anomaly,
107051,0,tcp,other,REJ,0,anomaly,
107052,0,tcp,time,S0,0,anomaly,
107053,0,tcp,ldap,REJ,0,anomaly,
107054,13618,tcp,other,RSTR,1,anomaly,
107056,0,tcp,telnet,S0,0,anomaly,
107057,0,tcp,private,S0,0,anomaly,
107058,0,icmp,ecr_i,SF,520,anomaly,
107060,0,udp,private,SF,1,anomaly,
107064,1,tcp,ftp,SF,1256,anomaly,
107066,0,tcp,private,REJ,0,anomaly,
107070,0,tcp,private,S0,0,anomaly,
107073,0,tcp,auth,S0,0,anomaly,
107074,0,tcp,rje,S0,0,anomaly,
107075,0,tcp,private,S0,0,anomaly,
107076,0,tcp,hostnames,S0,0,anomaly,
107078,0,tcp,daytime,RSTO,0,anomaly,
107080,0,tcp,supdup,REJ,0,anomaly,
107083,0,tcp,private,S0,0,anomaly,
107085,0,icmp,eco_i,SF,8,anomaly,
107086,0,icmp,eco_i,SF,8,anomaly,
107087,0,icmp,eco_i,SF,8,anomaly,
107088,0,tcp,private,S0,0,anomaly,
107089,0,icmp,eco_i,SF,8,anomaly,
107091,0,tcp,private,REJ,0,anomaly,
107094,0,tcp,Z39_50,S0,0,anomaly,
107095,0,icmp,ecr_i,SF,520,anomaly,
107097,0,tcp,private,S0,0,anomaly,
107101,0,tcp,finger,S0,0,anomaly,
107102,0,tcp,ssh,S0,0,anomaly,
107103,0,tcp,remote_job,RSTR,0,anomaly,
107104,0,tcp,private,RSTR,0,anomaly,
107106,0,tcp,private,S0,0,anomaly,
107108,0,tcp,private,S0,0,anomaly,
107109,0,tcp,klogin,S0,0,anomaly,
107111,0,tcp,telnet,S0,0,anomaly,
107112,0,tcp,time,RSTO,0,anomaly,
107113,0,tcp,private,S0,0,anomaly,
107115,0,tcp,finger,S0,0,anomaly,
107119,0,tcp,netbios_dgm,S0,0,anomaly,
107122,0,tcp,vmnet,S0,0,anomaly,
107127,0,tcp,bgp,S0,0,anomaly,
107128,0,tcp,private,S0,0,anomaly,
107129,0,tcp,private,S0,0,anomaly,
107130,0,icmp,eco_i,SF,8,anomaly,
107133,0,tcp,private,REJ,0,anomaly,
107134,0,tcp,iso_tsap,S0,0,anomaly,
107136,0,tcp,netbios_ns,REJ,0,anomaly,
107141,0,icmp,ecr_i,SF,520,anomaly,
107142,0,tcp,private,S0,0,anomaly,
107147,0,tcp,link,S0,0,anomaly,
107149,0,tcp,link,S0,0,anomaly,
107154,0,tcp,imap4,S0,0,anomaly,
107157,0,tcp,http,S0,0,anomaly,
107160,0,tcp,http_443,S0,0,anomaly,
107161,0,icmp,eco_i,SF,8,anomaly,
107162,0,icmp,eco_i,SF,18,anomaly,
107163,0,udp,private,SF,28,anomaly,
107164,0,tcp,courier,REJ,0,anomaly,
107165,0,tcp,private,S0,0,anomaly,
107168,0,tcp,echo,S0,0,anomaly,
107169,0,tcp,private,S0,0,anomaly,
107171,0,udp,private,SF,1,anomaly,
107174,0,icmp,eco_i,SF,18,anomaly,
107175,0,icmp,eco_i,SF,8,anomaly,
107179,0,tcp,private,REJ,0,anomaly,
107182,0,udp,private,SF,1,anomaly,
107184,0,tcp,uucp_path,REJ,0,anomaly,
107187,0,tcp,http,SF,54540,anomaly,
107191,0,tcp,private,REJ,0,anomaly,
107196,0,tcp,telnet,S0,0,anomaly,
107198,0,tcp,courier,S0,0,anomaly,
107199,0,tcp,ftp_data,S0,0,anomaly,
107201,0,tcp,ctf,REJ,0,anomaly,
107204,0,icmp,eco_i,SF,8,anomaly,
107208,0,tcp,ftp,SF,1221,anomaly,
107209,0,tcp,http_443,REJ,0,anomaly,
107210,0,tcp,private,REJ,0,anomaly,
107212,0,tcp,private,S0,0,anomaly,
107213,0,tcp,private,S0,0,anomaly,
107220,0,tcp,private,REJ,0,anomaly,
107221,0,tcp,private,S0,0,anomaly,
107223,0,tcp,private,S0,0,anomaly,
107224,0,tcp,private,S0,0,anomaly,
107225,0,tcp,private,S0,0,anomaly,
107227,0,tcp,discard,S0,0,anomaly,
107228,0,tcp,http,S0,0,anomaly,
107229,0,tcp,efs,S0,0,anomaly,
107230,0,tcp,private,S0,0,anomaly,
107233,0,tcp,http,S0,0,anomaly,
107234,0,tcp,other,S0,0,anomaly,
107236,0,tcp,exec,S0,0,anomaly,
107237,0,tcp,exec,S0,0,anomaly,
107238,0,tcp,private,REJ,0,anomaly,
107239,0,tcp,exec,S0,0,anomaly,
107240,27361,tcp,private,RSTR,1,anomaly,
107243,30755,tcp,private,RSTR,1,anomaly,
107245,0,tcp,ftp_data,S0,0,anomaly,
107250,0,tcp,supdup,S0,0,anomaly,
107251,0,tcp,other,REJ,0,anomaly,
107252,0,tcp,efs,S0,0,anomaly,
107253,0,tcp,private,REJ,0,anomaly,
107255,0,tcp,other,REJ,0,anomaly,
107257,0,tcp,efs,S0,0,anomaly,
107258,0,tcp,bgp,S0,0,anomaly,
107259,0,icmp,eco_i,SF,8,anomaly,
107260,0,tcp,private,S0,0,anomaly,
107262,0,tcp,private,S0,0,anomaly,
107265,0,tcp,uucp_path,S0,0,anomaly,
107269,0,tcp,exec,S0,0,anomaly,
107271,0,tcp,private,S0,0,anomaly,
107272,0,icmp,eco_i,SF,8,anomaly,
107273,0,tcp,private,RSTR,0,anomaly,
107275,0,tcp,ssh,S0,0,anomaly,
107276,0,tcp,finger,S0,0,anomaly,
107280,0,tcp,private,REJ,0,anomaly,
107282,0,tcp,whois,REJ,0,anomaly,
107283,0,icmp,eco_i,SF,8,anomaly,
107284,0,tcp,private,REJ,0,anomaly,
107286,0,tcp,private,RSTR,0,anomaly,
107287,0,udp,other,SF,1,anomaly,
107290,0,tcp,nntp,S0,0,anomaly,
107291,1,tcp,ftp,SF,1201,anomaly,
107292,0,icmp,ecr_i,SF,1480,anomaly,
107297,0,tcp,private,REJ,0,anomaly,
107299,0,tcp,http,SF,54540,anomaly,
107301,0,tcp,telnet,RSTO,125,anomaly,
107302,0,icmp,ecr_i,SF,1032,anomaly,
107303,0,tcp,ctf,S0,0,anomaly,
107305,0,tcp,private,S0,0,anomaly,
107307,0,tcp,discard,RSTO,0,anomaly,
107308,0,tcp,private,S0,0,anomaly,
107309,0,tcp,private,REJ,0,anomaly,
107310,0,tcp,private,S0,0,anomaly,
107312,0,tcp,courier,S0,0,anomaly,
107314,0,tcp,ssh,S0,0,anomaly,
107317,0,tcp,private,S0,0,anomaly,
107321,0,tcp,private,S0,0,anomaly,
107323,0,icmp,eco_i,SF,8,anomaly,
107324,0,tcp,other,REJ,0,anomaly,
107325,1,tcp,ftp,SF,1195,anomaly,
107327,0,tcp,telnet,RSTO,125,anomaly,
107330,0,tcp,ssh,S0,0,anomaly,
107331,0,tcp,private,S0,0,anomaly,
107333,0,tcp,csnet_ns,REJ,0,anomaly,
107340,0,tcp,private,S0,0,anomaly,
107341,0,tcp,private,S0,0,anomaly,
107348,0,tcp,private,S0,0,anomaly,
107349,0,icmp,ecr_i,SF,1032,anomaly,
107350,0,tcp,ftp_data,SF,334,anomaly,
107351,0,tcp,uucp,S0,0,anomaly,
107352,0,tcp,private,REJ,0,anomaly,
107353,0,tcp,echo,S0,0,anomaly,
107354,0,tcp,private,S0,0,anomaly,
107356,0,tcp,finger,S0,0,anomaly,
107357,0,tcp,private,S0,0,anomaly,
107359,0,tcp,auth,S0,0,anomaly,
107361,0,tcp,iso_tsap,S0,0,anomaly,
107362,0,tcp,private,REJ,0,anomaly,
107363,0,tcp,netbios_ssn,S0,0,anomaly,
107364,0,tcp,private,S0,0,anomaly,
107365,0,udp,private,SF,1,anomaly,
107368,0,tcp,private,S0,0,anomaly,
107370,0,tcp,netbios_dgm,S0,0,anomaly,
107372,0,tcp,csnet_ns,S0,0,anomaly,
107377,0,tcp,telnet,S0,0,anomaly,
107378,0,tcp,http,S0,0,anomaly,
107382,0,tcp,hostnames,S0,0,anomaly,
107384,0,tcp,http,SF,54540,anomaly,
107386,0,tcp,private,S0,0,anomaly,
107387,0,tcp,auth,S0,0,anomaly,
107388,0,icmp,eco_i,SF,18,anomaly,
107390,0,tcp,private,S0,0,anomaly,
107391,0,tcp,private,S0,0,anomaly,
107396,0,tcp,ctf,S0,0,anomaly,
107399,0,tcp,private,S0,0,anomaly,
107409,0,icmp,eco_i,SF,8,anomaly,
107411,0,tcp,private,REJ,0,anomaly,
107414,0,tcp,ftp_data,S0,0,anomaly,
107416,0,tcp,smtp,S0,0,anomaly,
107417,0,tcp,iso_tsap,S0,0,anomaly,
107422,0,tcp,domain,S0,0,anomaly,
107424,0,tcp,private,S0,0,anomaly,
107428,17804,tcp,other,RSTR,1,anomaly,
107429,0,icmp,ecr_i,SF,1032,anomaly,
107430,0,icmp,eco_i,SF,8,anomaly,
107432,0,tcp,private,S0,0,anomaly,
107434,0,tcp,private,REJ,0,anomaly,
107436,0,tcp,uucp,S0,0,anomaly,
107438,0,tcp,private,S0,0,anomaly,
107440,0,tcp,link,S0,0,anomaly,
107443,0,tcp,ftp_data,S0,0,anomaly,
107444,0,icmp,ecr_i,SF,1032,anomaly,
107446,0,tcp,time,RSTO,0,anomaly,
107447,0,icmp,ecr_i,SF,1032,anomaly,
107448,0,tcp,iso_tsap,S0,0,anomaly,
107455,0,tcp,other,REJ,0,anomaly,
107457,0,tcp,private,S0,0,anomaly,
107459,0,tcp,private,S0,0,anomaly,
107460,0,udp,other,SF,1,anomaly,
107462,0,tcp,http,S0,0,anomaly,
107463,0,tcp,private,REJ,0,anomaly,
107465,0,tcp,nnsp,S0,0,anomaly,
107466,0,tcp,telnet,S0,0,anomaly,
107467,0,tcp,sunrpc,S0,0,anomaly,
107469,0,tcp,nnsp,S0,0,anomaly,
107471,2,tcp,gopher,SF,6,anomaly,
107472,0,tcp,private,RSTR,0,anomaly,
107473,0,tcp,private,S0,0,anomaly,
107475,0,tcp,Z39_50,REJ,0,anomaly,
107477,0,tcp,private,S0,0,anomaly,
107479,0,tcp,private,REJ,0,anomaly,
107483,0,tcp,private,REJ,0,anomaly,
107485,0,tcp,iso_tsap,S0,0,anomaly,
107486,0,tcp,csnet_ns,S0,0,anomaly,
107488,0,tcp,private,S0,0,anomaly,
107489,0,tcp,sql_net,S0,0,anomaly,
107490,0,tcp,sql_net,S0,0,anomaly,
107491,0,tcp,ftp_data,S0,0,anomaly,
107492,0,tcp,echo,S0,0,anomaly,
107493,0,tcp,private,S0,0,anomaly,
107494,0,tcp,pop_3,RSTO,0,anomaly,
107495,0,tcp,nnsp,S0,0,anomaly,
107496,0,tcp,private,S0,0,anomaly,
107499,0,tcp,ftp,S0,0,anomaly,
107500,0,tcp,courier,S0,0,anomaly,
107501,0,tcp,private,S0,0,anomaly,
107503,0,tcp,ssh,S0,0,anomaly,
107508,0,tcp,csnet_ns,S0,0,anomaly,
107510,0,tcp,ftp,S0,0,anomaly,
107513,0,tcp,iso_tsap,S0,0,anomaly,
107514,0,tcp,klogin,S0,0,anomaly,
107516,0,icmp,eco_i,SF,8,anomaly,
107519,0,tcp,whois,S0,0,anomaly,
107523,0,tcp,time,S0,0,anomaly,
107526,0,tcp,netstat,S0,0,anomaly,
107531,0,tcp,private,S0,0,anomaly,
107535,0,tcp,systat,S0,0,anomaly,
107536,0,tcp,private,REJ,0,anomaly,
107544,0,tcp,private,S0,0,anomaly,
107545,0,udp,private,SF,28,anomaly,
107547,0,tcp,sunrpc,RSTO,0,anomaly,
107548,0,tcp,netbios_ns,REJ,0,anomaly,
107549,0,tcp,echo,S0,0,anomaly,
107550,0,tcp,name,REJ,0,anomaly,
107551,0,udp,private,SF,1,anomaly,
107552,0,tcp,private,S0,0,anomaly,
107553,0,tcp,klogin,S0,0,anomaly,
107554,0,icmp,ecr_i,SF,1032,anomaly,
107555,0,tcp,uucp,S0,0,anomaly,
107562,0,tcp,ftp,RSTO,0,anomaly,
107565,0,tcp,netstat,S0,0,anomaly,
107566,0,udp,private,SF,1,anomaly,
107569,0,tcp,telnet,S0,0,anomaly,
107570,0,tcp,http,S0,0,anomaly,
107572,0,tcp,finger,S0,0,anomaly,
107574,0,tcp,ftp_data,S0,0,anomaly,
107576,0,tcp,gopher,S0,0,anomaly,
107578,0,icmp,ecr_i,SF,1032,anomaly,
107580,0,tcp,private,S0,0,anomaly,
107582,17277,tcp,other,RSTR,1,anomaly,
107583,0,tcp,netbios_ssn,S0,0,anomaly,
107584,0,tcp,Z39_50,S0,0,anomaly,
107586,0,udp,private,SF,28,anomaly,
107587,0,tcp,private,S0,0,anomaly,
107588,0,tcp,shell,S0,0,anomaly,
107589,0,tcp,whois,S0,0,anomaly,
107591,0,tcp,uucp,S0,0,anomaly,
107593,0,tcp,gopher,REJ,0,anomaly,
107594,0,tcp,daytime,S0,0,anomaly,
107598,0,tcp,private,S0,0,anomaly,
107601,0,tcp,auth,S0,0,anomaly,
107602,0,tcp,Z39_50,S0,0,anomaly,
107603,0,udp,private,SF,215,anomaly,
107604,0,tcp,private,REJ,0,anomaly,
107605,0,tcp,http,SF,54540,anomaly,
107606,0,tcp,name,REJ,0,anomaly,
107607,0,tcp,netbios_dgm,S0,0,anomaly,
107608,0,tcp,private,S0,0,anomaly,
107609,0,tcp,ssh,S0,0,anomaly,
107610,0,tcp,private,S0,0,anomaly,
107619,0,icmp,eco_i,SF,8,anomaly,
107621,0,tcp,http,SF,54540,anomaly,
107627,0,tcp,private,REJ,0,anomaly,
107629,0,tcp,courier,S0,0,anomaly,
107630,0,tcp,uucp,S0,0,anomaly,
107631,0,tcp,systat,REJ,0,anomaly,
107632,0,tcp,http,SF,54540,anomaly,
107633,0,tcp,bgp,S0,0,anomaly,
107635,0,tcp,telnet,S0,0,anomaly,
107636,0,tcp,private,S0,0,anomaly,
107637,0,tcp,exec,RSTO,0,anomaly,
107639,0,tcp,private,S0,0,anomaly,
107642,0,tcp,ftp_data,SF,334,anomaly,
107643,0,tcp,finger,S0,0,anomaly,
107645,0,tcp,printer,S0,0,anomaly,
107648,0,tcp,mtp,S0,0,anomaly,
107650,0,icmp,eco_i,SF,8,anomaly,
107652,39551,tcp,private,RSTR,1,anomaly,
107655,0,tcp,iso_tsap,S0,0,anomaly,
107656,0,tcp,smtp,S0,0,anomaly,
107659,0,tcp,whois,S0,0,anomaly,
107660,0,tcp,netstat,REJ,0,anomaly,
107663,0,tcp,private,S0,0,anomaly,
107666,0,tcp,private,S0,0,anomaly,
107668,0,tcp,finger,S0,0,anomaly,
107669,0,tcp,private,S0,0,anomaly,
107671,0,udp,private,SF,28,anomaly,
107673,0,tcp,time,S0,0,anomaly,
107676,0,tcp,whois,S0,0,anomaly,
107682,0,tcp,ftp_data,SF,334,anomaly,
107683,0,tcp,private,S0,0,anomaly,
107686,0,tcp,private,S0,0,anomaly,
107689,0,tcp,private,S0,0,anomaly,
107690,0,icmp,eco_i,SF,8,anomaly,
107691,0,icmp,eco_i,SF,8,anomaly,
107693,0,icmp,ecr_i,SF,520,anomaly,
107694,0,tcp,private,RSTR,0,anomaly,
107697,0,tcp,private,REJ,0,anomaly,
107698,0,tcp,Z39_50,S0,0,anomaly,
107699,0,tcp,private,S0,0,anomaly,
107700,0,tcp,uucp_path,S0,0,anomaly,
107701,0,tcp,netbios_ssn,S0,0,anomaly,
107712,0,tcp,uucp_path,S0,0,anomaly,
107713,0,icmp,ecr_i,SF,520,anomaly,
107714,0,tcp,time,S0,0,anomaly,
107716,0,tcp,http,SF,54540,anomaly,
107717,0,tcp,finger,S0,0,anomaly,
107720,0,tcp,private,REJ,0,anomaly,
107722,0,tcp,private,REJ,0,anomaly,
107726,0,tcp,csnet_ns,S0,0,anomaly,
107727,0,tcp,private,S0,0,anomaly,
107730,0,tcp,netbios_dgm,S0,0,anomaly,
107732,0,tcp,private,S0,0,anomaly,
107735,0,tcp,private,S0,0,anomaly,
107736,0,udp,private,SF,28,anomaly,
107737,0,tcp,http_443,S0,0,anomaly,
107744,0,tcp,private,S0,0,anomaly,
107746,0,tcp,netbios_ssn,REJ,0,anomaly,
107748,0,tcp,name,S0,0,anomaly,
107749,0,tcp,private,S0,0,anomaly,
107751,0,tcp,link,S0,0,anomaly,
107753,0,tcp,private,S0,0,anomaly,
107755,0,icmp,eco_i,SF,8,anomaly,
107756,0,tcp,private,REJ,0,anomaly,
107759,0,icmp,eco_i,SF,18,anomaly,
107760,0,tcp,http_443,REJ,0,anomaly,
107764,0,icmp,eco_i,SF,8,anomaly,
107765,0,icmp,ecr_i,SF,520,anomaly,
107766,0,tcp,uucp_path,S0,0,anomaly,
107768,0,tcp,private,REJ,0,anomaly,
107771,0,tcp,private,S0,0,anomaly,
107772,0,tcp,echo,S0,0,anomaly,
107773,0,tcp,private,S0,0,anomaly,
107774,0,tcp,domain,S0,0,anomaly,
107775,0,tcp,nntp,S0,0,anomaly,
107778,0,tcp,private,REJ,0,anomaly,
107780,0,tcp,exec,S0,0,anomaly,
107782,0,tcp,ftp,S0,0,anomaly,
107783,0,tcp,whois,S0,0,anomaly,
107785,0,icmp,ecr_i,SF,18,anomaly,
107786,0,tcp,finger,S0,0,anomaly,
107788,0,tcp,shell,S0,0,anomaly,
107789,0,tcp,private,S0,0,anomaly,
107791,0,tcp,private,REJ,0,anomaly,
107796,0,tcp,ftp_data,S0,0,anomaly,
107799,0,tcp,time,S0,0,anomaly,
107802,0,icmp,eco_i,SF,8,anomaly,
107804,0,tcp,private,S0,0,anomaly,
107805,0,udp,other,SF,1,anomaly,
107807,0,tcp,private,S0,0,anomaly,
107812,0,udp,private,SF,28,anomaly,
107814,0,tcp,private,S0,0,anomaly,
107816,0,icmp,ecr_i,SF,1032,anomaly,
107818,0,tcp,private,REJ,0,anomaly,
107822,0,tcp,ldap,S0,0,anomaly,
107823,0,tcp,other,REJ,0,anomaly,
107828,11,tcp,http,SF,54540,anomaly,
107833,0,tcp,private,RSTR,0,anomaly,
107834,0,tcp,http,S0,0,anomaly,
107838,0,icmp,eco_i,SF,18,anomaly,
107840,0,tcp,bgp,S0,0,anomaly,
107841,0,tcp,private,S0,0,anomaly,
107844,0,icmp,ecr_i,SF,1032,anomaly,
107846,0,tcp,finger,RSTO,0,anomaly,
107847,0,tcp,uucp,S0,0,anomaly,
107849,0,tcp,login,S0,0,anomaly,
107852,0,icmp,ecr_i,SF,1032,anomaly,
107853,0,tcp,telnet,S0,0,anomaly,
107854,0,tcp,private,S0,0,anomaly,
107855,0,tcp,private,S0,0,anomaly,
107857,0,tcp,vmnet,S0,0,anomaly,
107858,0,icmp,eco_i,SF,18,anomaly,
107861,0,tcp,private,REJ,0,anomaly,
107863,27461,tcp,private,RSTR,1,anomaly,
107865,0,tcp,auth,S0,0,anomaly,
107866,0,tcp,name,S0,0,anomaly,
107868,0,udp,private,SF,1,anomaly,
107869,0,tcp,exec,RSTO,0,anomaly,
107876,0,tcp,klogin,S0,0,anomaly,
107879,0,tcp,gopher,REJ,0,anomaly,
107880,0,tcp,private,REJ,0,anomaly,
107881,30297,tcp,private,RSTR,1,anomaly,
107884,0,icmp,ecr_i,SF,1032,anomaly,
107885,0,icmp,eco_i,SF,8,anomaly,
107886,8575,tcp,other,RSTR,1,anomaly,
107887,0,tcp,bgp,S0,0,anomaly,
107890,0,tcp,systat,S0,0,anomaly,
107891,0,tcp,discard,RSTO,0,anomaly,
107892,0,tcp,whois,REJ,0,anomaly,
107893,0,tcp,private,RSTR,0,anomaly,
107894,0,tcp,gopher,S0,0,anomaly,
107895,0,icmp,eco_i,SF,8,anomaly,
107900,0,tcp,iso_tsap,S0,0,anomaly,
107906,0,tcp,private,S0,0,anomaly,
107907,0,tcp,vmnet,S0,0,anomaly,
107909,0,udp,private,SF,28,anomaly,
107912,0,tcp,uucp,S0,0,anomaly,
107913,0,udp,other,SF,1,anomaly,
107914,0,tcp,echo,S0,0,anomaly,
107917,0,tcp,telnet,S0,0,anomaly,
107918,0,tcp,imap4,S0,0,anomaly,
107919,0,tcp,ftp,S0,0,anomaly,
107923,0,tcp,private,S0,0,anomaly,
107924,0,udp,private,SF,1,anomaly,
107927,0,icmp,ecr_i,SF,1032,anomaly,
107928,0,icmp,eco_i,SF,8,anomaly,
107929,0,tcp,private,S0,0,anomaly,
107931,0,tcp,private,S0,0,anomaly,
107932,0,tcp,klogin,S0,0,anomaly,
107933,0,icmp,ecr_i,SF,1480,anomaly,
107936,0,tcp,efs,REJ,0,anomaly,
107939,0,tcp,private,S0,0,anomaly,
107942,0,tcp,private,S0,0,anomaly,
107944,0,tcp,mtp,S0,0,anomaly,
107949,0,tcp,auth,S0,0,anomaly,
107952,0,tcp,other,REJ,0,anomaly,
107953,0,icmp,ecr_i,SF,1032,anomaly,
107954,0,tcp,auth,S0,0,anomaly,
107955,0,tcp,telnet,S0,0,anomaly,
107956,0,icmp,eco_i,SF,8,anomaly,
107960,0,tcp,Z39_50,S0,0,anomaly,
107964,3,tcp,private,REJ,0,anomaly,
107966,1318,tcp,other,RSTR,1,anomaly,
107968,0,tcp,private,S0,0,anomaly,
107969,0,icmp,ecr_i,SF,520,anomaly,
107971,0,tcp,systat,S0,0,anomaly,
107974,0,udp,private,SF,207,anomaly,
107975,0,tcp,http_443,S0,0,anomaly,
107976,0,tcp,http,S0,0,anomaly,
107978,0,tcp,other,REJ,0,anomaly,
107980,0,tcp,private,REJ,0,anomaly,
107985,0,tcp,uucp_path,REJ,0,anomaly,
107988,0,tcp,whois,S0,0,anomaly,
107989,0,icmp,eco_i,SF,8,anomaly,
107990,0,tcp,discard,S0,0,anomaly,
107992,0,icmp,eco_i,SF,8,anomaly,
107994,0,udp,private,SF,28,anomaly,
107995,0,tcp,private,S0,0,anomaly,
107997,0,icmp,ecr_i,SF,1032,anomaly,
107998,0,tcp,private,S0,0,anomaly,
107999,0,icmp,ecr_i,SF,520,anomaly,
108000,0,tcp,http,SF,54540,anomaly,
108001,0,tcp,private,S0,0,anomaly,
108004,0,tcp,private,REJ,0,anomaly,
108007,0,tcp,finger,S0,0,anomaly,
108008,0,tcp,uucp,S0,0,anomaly,
108010,0,tcp,private,RSTR,0,anomaly,
108012,0,tcp,private,S0,0,anomaly,
108013,0,tcp,private,S0,0,anomaly,
108014,0,tcp,private,S0,0,anomaly,
108015,0,icmp,eco_i,SF,8,anomaly,
108016,0,tcp,private,REJ,0,anomaly,
108018,0,tcp,other,S0,0,anomaly,
108020,0,tcp,login,S0,0,anomaly,
108021,0,tcp,private,S0,0,anomaly,
108023,0,tcp,private,S0,0,anomaly,
108026,0,tcp,private,S0,0,anomaly,
108029,0,tcp,imap4,REJ,0,anomaly,
108032,0,tcp,http,S0,0,anomaly,
108034,0,tcp,ldap,S0,0,anomaly,
108039,0,tcp,Z39_50,REJ,0,anomaly,
108044,0,tcp,ctf,REJ,0,anomaly,
108045,0,tcp,iso_tsap,REJ,0,anomaly,
108046,0,tcp,imap4,REJ,0,anomaly,
108048,0,tcp,klogin,S0,0,anomaly,
108050,0,tcp,other,REJ,0,anomaly,
108053,0,tcp,mtp,REJ,0,anomaly,
108057,0,tcp,netbios_ssn,REJ,0,anomaly,
108059,0,udp,other,SF,1,anomaly,
108063,0,tcp,other,REJ,0,anomaly,
108064,0,tcp,private,S0,0,anomaly,
108065,0,icmp,ecr_i,SF,1032,anomaly,
108066,0,tcp,http,S0,0,anomaly,
108069,0,icmp,ecr_i,SF,1480,anomaly,
108070,0,tcp,sunrpc,RSTO,0,anomaly,
108072,0,tcp,private,S0,0,anomaly,
108073,0,tcp,http_443,REJ,0,anomaly,
108074,0,tcp,private,S0,0,anomaly,
108078,0,tcp,private,REJ,0,anomaly,
108079,0,icmp,ecr_i,SF,1480,anomaly,
108081,0,tcp,uucp_path,S0,0,anomaly,
108083,0,tcp,klogin,S0,0,anomaly,
108084,0,tcp,other,REJ,0,anomaly,
108085,0,tcp,daytime,S0,0,anomaly,
108087,0,icmp,ecr_i,SF,1032,anomaly,
108088,0,tcp,vmnet,S0,0,anomaly,
108089,0,tcp,finger,S0,0,anomaly,
108091,0,tcp,efs,S0,0,anomaly,
108094,9781,tcp,other,RSTR,1,anomaly,
108100,0,tcp,private,S0,0,anomaly,
108102,0,tcp,http,SF,54540,anomaly,
108105,0,tcp,ldap,S0,0,anomaly,
108107,0,tcp,bgp,S0,0,anomaly,
108108,0,tcp,private,REJ,0,anomaly,
108111,0,tcp,private,REJ,0,anomaly,
108114,0,tcp,Z39_50,S0,0,anomaly,
108115,0,tcp,efs,S0,0,anomaly,
108118,0,tcp,private,S0,0,anomaly,
108120,0,tcp,netbios_ssn,S0,0,anomaly,
108123,0,tcp,private,S0,0,anomaly,
108126,0,tcp,nntp,S0,0,anomaly,
108127,0,tcp,ftp_data,S0,0,anomaly,
108130,0,tcp,private,S0,0,anomaly,
108131,0,tcp,ftp_data,S0,0,anomaly,
108134,0,tcp,bgp,S0,0,anomaly,
108139,0,tcp,private,S0,0,anomaly,
108140,0,tcp,ftp,RSTO,0,anomaly,
108142,0,tcp,private,S0,0,anomaly,
108146,0,tcp,private,S0,0,anomaly,
108148,0,tcp,other,REJ,0,anomaly,
108150,0,tcp,link,S0,0,anomaly,
108152,0,tcp,private,S0,0,anomaly,
108154,0,tcp,vmnet,S0,0,anomaly,
108155,0,tcp,echo,S0,0,anomaly,
108156,0,tcp,domain,S0,0,anomaly,
108160,0,icmp,eco_i,SF,18,anomaly,
108162,0,tcp,login,S0,0,anomaly,
108166,0,tcp,kshell,S0,0,anomaly,
108167,0,tcp,ftp_data,SF,246,anomaly,
108169,0,tcp,private,REJ,0,anomaly,
108173,0,tcp,private,REJ,0,anomaly,
108174,0,tcp,private,S0,0,anomaly,
108176,0,tcp,http,S0,0,anomaly,
108178,0,tcp,http,S0,0,anomaly,
108180,0,tcp,finger,S0,0,anomaly,
108181,0,tcp,bgp,S0,0,anomaly,
108182,0,tcp,private,REJ,0,anomaly,
108184,0,tcp,private,S0,0,anomaly,
108185,0,tcp,bgp,S0,0,anomaly,
108187,0,tcp,login,S0,0,anomaly,
108189,0,tcp,auth,RSTR,0,anomaly,
108190,0,icmp,eco_i,SF,8,anomaly,
108191,0,tcp,mtp,S0,0,anomaly,
108192,0,tcp,uucp_path,S0,0,anomaly,
108193,0,udp,private,SF,1,anomaly,
108196,0,tcp,echo,S0,0,anomaly,
108201,0,tcp,private,S0,0,anomaly,
108202,0,tcp,auth,REJ,0,anomaly,
108204,0,icmp,ecr_i,SF,1032,anomaly,
108205,0,tcp,private,S0,0,anomaly,
108206,0,udp,private,SF,1,anomaly,
108207,0,tcp,time,S0,0,anomaly,
108208,0,tcp,private,REJ,0,anomaly,
108209,0,tcp,private,RSTR,0,anomaly,
108211,0,icmp,ecr_i,SF,1032,anomaly,
108214,0,tcp,netbios_ns,S0,0,anomaly,
